Site;Depth;Quadrat;Genus;Species;Size;Status;Observations;Photo_Number
Moorea;6;13;Astrea;curta;Medium;Healthy;0;
Moorea;6;13;Astrea;curta;Small;Dead;0;
Moorea;6;13;Astrea;curta;Small;Bleached;1;
Moorea;6;13;Astrea;curta;Small;Pale;0;
Moorea;6;13;Astrea;curta;Small;Healthy;0;
Moorea;6;14;Pocillopora;meandrina;Big;Dead;3;
Moorea;6;14;Pocillopora;meandrina;Big;Bleached;0;
Moorea;6;14;Pocillopora;meandrina;Big;Pale;0;
Moorea;6;14;Pocillopora;meandrina;Big;Healthy;0;
Moorea;6;14;Pocillopora;meandrina;Medium;Dead;0;
Moorea;6;14;Pocillopora;meandrina;Medium;Bleached;0;
Moorea;6;14;Pocillopora;meandrina;Medium;Pale;1;
Moorea;6;14;Pocillopora;meandrina;Medium;Healthy;0;
Moorea;6;14;Pocillopora;meandrina;Small;Dead;0;
Moorea;6;14;Pocillopora;meandrina;Small;Bleached;0;
Moorea;6;14;Pocillopora;meandrina;Small;Pale;0;
Moorea;6;14;Pocillopora;meandrina;Small;Healthy;0;
Moorea;6;14;Pocillopora;verrucosa;Big;Dead;0;
Moorea;6;14;Pocillopora;verrucosa;Big;Bleached;0;
Moorea;6;14;Pocillopora;verrucosa;Big;Pale;0;
Moorea;6;14;Pocillopora;verrucosa;Big;Healthy;0;
Moorea;6;14;Pocillopora;verrucosa;Medium;Dead;0;
Moorea;6;14;Pocillopora;verrucosa;Medium;Bleached;1;
Moorea;6;14;Pocillopora;verrucosa;Medium;Pale;2;
Moorea;6;14;Pocillopora;verrucosa;Medium;Healthy;3;
Moorea;6;14;Pocillopora;verrucosa;Small;Dead;0;
Moorea;6;14;Pocillopora;verrucosa;Small;Bleached;0;
Moorea;6;14;Pocillopora;verrucosa;Small;Pale;0;
Moorea;6;14;Pocillopora;verrucosa;Small;Healthy;2;
Moorea;6;14;Montipora;encrusting;Big;Dead;0;
Moorea;6;14;Montipora;encrusting;Big;Bleached;0;
Moorea;6;14;Montipora;encrusting;Big;Pale;0;
Moorea;6;14;Montipora;encrusting;Big;Healthy;0;
Moorea;6;14;Montipora;encrusting;Medium;Dead;0;
Moorea;6;14;Montipora;encrusting;Medium;Bleached;1;
Moorea;6;14;Montipora;encrusting;Medium;Pale;0;
Moorea;6;14;Montipora;encrusting;Medium;Healthy;1;
Moorea;6;14;Montipora;encrusting;Small;Dead;0;
Moorea;6;14;Montipora;encrusting;Small;Bleached;0;
Moorea;6;14;Montipora;encrusting;Small;Pale;0;
Moorea;6;14;Montipora;encrusting;Small;Healthy;0;
Moorea;6;14;Pavona;chiriquiensis;Big;Dead;0;
Moorea;6;14;Pavona;chiriquiensis;Big;Bleached;0;
Moorea;6;14;Pavona;chiriquiensis;Big;Pale;0;
Moorea;6;14;Pavona;chiriquiensis;Big;Healthy;0;
Moorea;6;14;Pavona;chiriquiensis;Medium;Dead;0;
Moorea;6;14;Pavona;chiriquiensis;Medium;Bleached;0;
Moorea;6;14;Pavona;chiriquiensis;Medium;Pale;0;
Moorea;6;14;Pavona;chiriquiensis;Medium;Healthy;0;
Moorea;6;14;Pavona;chiriquiensis;Small;Dead;0;
Moorea;6;14;Pavona;chiriquiensis;Small;Bleached;0;
Moorea;6;14;Pavona;chiriquiensis;Small;Pale;0;
Moorea;6;14;Pavona;chiriquiensis;Small;Healthy;1;
Moorea;6;15;Pocillopora;meandrina;Big;Dead;1;
Moorea;6;15;Pocillopora;meandrina;Big;Bleached;0;
Moorea;6;15;Pocillopora;meandrina;Big;Pale;0;
Moorea;6;15;Pocillopora;meandrina;Big;Healthy;0;
Moorea;6;15;Pocillopora;meandrina;Medium;Dead;2;
Moorea;6;15;Pocillopora;meandrina;Medium;Bleached;1;
Moorea;6;15;Pocillopora;meandrina;Medium;Pale;0;
Moorea;6;15;Pocillopora;meandrina;Medium;Healthy;0;
Moorea;6;15;Pocillopora;meandrina;Small;Dead;0;
Moorea;6;15;Pocillopora;meandrina;Small;Bleached;0;
Moorea;6;15;Pocillopora;meandrina;Small;Pale;0;
Moorea;6;15;Pocillopora;meandrina;Small;Healthy;0;
Moorea;6;15;Pocillopora;verrucosa;Big;Dead;0;
Moorea;6;15;Pocillopora;verrucosa;Big;Bleached;0;
Moorea;6;15;Pocillopora;verrucosa;Big;Pale;1;
Moorea;6;15;Pocillopora;verrucosa;Big;Healthy;0;
Moorea;6;15;Pocillopora;verrucosa;Medium;Dead;1;
Moorea;6;15;Pocillopora;verrucosa;Medium;Bleached;0;
Moorea;6;15;Pocillopora;verrucosa;Medium;Pale;3;
Moorea;6;15;Pocillopora;verrucosa;Medium;Healthy;2;
Moorea;6;15;Pocillopora;verrucosa;Small;Dead;0;
Moorea;6;15;Pocillopora;verrucosa;Small;Bleached;0;
Moorea;6;15;Pocillopora;verrucosa;Small;Pale;0;
Moorea;6;15;Pocillopora;verrucosa;Small;Healthy;0;
Moorea;6;15;Montipora;encrusting;Big;Dead;0;
Moorea;6;15;Montipora;encrusting;Big;Bleached;0;
Moorea;6;15;Montipora;encrusting;Big;Pale;0;
Moorea;6;15;Montipora;encrusting;Big;Healthy;0;
Moorea;6;15;Montipora;encrusting;Medium;Dead;0;
Moorea;6;15;Montipora;encrusting;Medium;Bleached;2;
Moorea;6;15;Montipora;encrusting;Medium;Pale;0;
Moorea;6;15;Montipora;encrusting;Medium;Healthy;0;
Moorea;6;15;Montipora;encrusting;Small;Dead;0;
Moorea;6;15;Montipora;encrusting;Small;Bleached;1;
Moorea;6;15;Montipora;encrusting;Small;Pale;0;
Moorea;6;15;Montipora;encrusting;Small;Healthy;0;
Moorea;6;15;Porites;massive;Big;Dead;0;
Moorea;6;15;Porites;massive;Big;Bleached;0;
Moorea;6;15;Porites;massive;Big;Pale;0;
Moorea;6;15;Porites;massive;Big;Healthy;0;
Moorea;6;15;Porites;massive;Medium;Dead;0;
Moorea;6;15;Porites;massive;Medium;Bleached;0;
Moorea;6;15;Porites;massive;Medium;Pale;0;
Moorea;6;15;Porites;massive;Medium;Healthy;1;
Moorea;6;15;Porites;massive;Small;Dead;0;
Moorea;6;15;Porites;massive;Small;Bleached;0;
Moorea;6;15;Porites;massive;Small;Pale;0;
Moorea;6;15;Porites;massive;Small;Healthy;0;
Moorea;6;15;Astrea;curta;Big;Dead;0;
Moorea;6;15;Astrea;curta;Big;Bleached;0;
Moorea;6;15;Astrea;curta;Big;Pale;0;
Moorea;6;15;Astrea;curta;Big;Healthy;0;
Moorea;6;15;Astrea;curta;Medium;Dead;0;
Moorea;6;15;Astrea;curta;Medium;Bleached;0;
Moorea;6;15;Astrea;curta;Medium;Pale;0;
Moorea;6;15;Astrea;curta;Medium;Healthy;0;
Moorea;6;15;Astrea;curta;Small;Dead;0;
Moorea;6;15;Astrea;curta;Small;Bleached;1;
Moorea;6;15;Astrea;curta;Small;Pale;0;
Moorea;6;15;Astrea;curta;Small;Healthy;1;
Moorea;6;16;Pocillopora;meandrina;Big;Dead;1;3828
Moorea;6;16;Pocillopora;meandrina;Big;Bleached;0;
Moorea;6;16;Pocillopora;meandrina;Big;Pale;1;
Moorea;6;16;Pocillopora;meandrina;Big;Healthy;0;
Moorea;6;16;Pocillopora;meandrina;Medium;Dead;0;
Moorea;6;16;Pocillopora;meandrina;Medium;Bleached;0;
Moorea;6;16;Pocillopora;meandrina;Medium;Pale;0;
Moorea;6;16;Pocillopora;meandrina;Medium;Healthy;0;
Moorea;6;16;Pocillopora;meandrina;Small;Dead;0;
Moorea;6;16;Pocillopora;meandrina;Small;Bleached;0;
Moorea;6;16;Pocillopora;meandrina;Small;Pale;0;
Moorea;6;16;Pocillopora;meandrina;Small;Healthy;0;
Moorea;6;16;Pocillopora;verrucosa;Big;Dead;0;
Moorea;6;16;Pocillopora;verrucosa;Big;Bleached;0;
Moorea;6;16;Pocillopora;verrucosa;Big;Pale;0;
Moorea;6;16;Pocillopora;verrucosa;Big;Healthy;2;
Moorea;6;16;Pocillopora;verrucosa;Medium;Dead;0;
Moorea;6;16;Pocillopora;verrucosa;Medium;Bleached;1;
Moorea;6;16;Pocillopora;verrucosa;Medium;Pale;2;
Moorea;6;16;Pocillopora;verrucosa;Medium;Healthy;2;
Moorea;6;16;Pocillopora;verrucosa;Small;Dead;0;
Moorea;6;16;Pocillopora;verrucosa;Small;Bleached;0;
Moorea;6;16;Pocillopora;verrucosa;Small;Pale;1;
Moorea;6;16;Pocillopora;verrucosa;Small;Healthy;1;
Moorea;6;16;Porites;massive;Big;Dead;0;
Moorea;6;16;Porites;massive;Big;Bleached;0;
Moorea;6;16;Porites;massive;Big;Pale;0;
Moorea;6;16;Porites;massive;Big;Healthy;0;
Moorea;6;16;Porites;massive;Medium;Dead;0;
Moorea;6;16;Porites;massive;Medium;Bleached;0;
Moorea;6;16;Porites;massive;Medium;Pale;0;
Moorea;6;16;Porites;massive;Medium;Healthy;1;
Moorea;6;16;Porites;massive;Small;Dead;0;
