"","Pressure_DBar","Dissolved_Oxygen","Temperature","Conductivity_Salinity","Fluorometry","PAR","PAR2","Temp2","PAR3","Temperature3","Temperature4"
"1465",107.388,0.89,26.869,57.062,0.728,22.455,0.0186334630608502,0.94529271038559,22.2947142857143,26.8586428571429,0.944928330183748
"1466",107.456,1.9605,26.8395,57.022,0.8335,19.087,0.0158386510551079,0.944254855052069,NA,NA,NA
"1467",107.51,0.898,26.849,57.03,0.756,23.204,0.0192549934029824,0.944589079650999,NA,NA,NA
"1468",107.603,0.898,26.845,57.024,0.765,22.455,0.0186334630608502,0.944448353504081,NA,NA,NA
"1469",107.652,0.906,26.836,57.028,0.776,22.455,0.0186334630608502,0.944131719673515,NA,NA,NA
"1470",107.721,0.91,26.836,57.012,0.781,22.455,0.0186334630608502,0.944131719673515,22.3482857142857,26.8307142857143,0.943945760122231
"1471",107.78,0.914,26.824,57.002,0.784,21.707,0.018012762532259,0.943709541232761,NA,NA,NA
"1472",107.852,0.914,26.813,56.986,0.782,21.707,0.018012762532259,0.943322544328736,NA,NA,NA
"1473",107.931,0.922,26.812,57.004,0.784,22.455,0.0186334630608502,0.943287362792007,NA,NA,NA
"1474",108.023,0.922,26.812,57.008,0.785,22.455,0.0186334630608502,0.943287362792007,NA,NA,NA
"1475",108.106,0.922,26.813,57.002,0.789,22.455,0.0186334630608502,0.943322544328736,22.1344285714286,26.8098571428571,0.943211973784729
"1476",108.18,0.926,26.81,56.996,0.791,21.707,0.018012762532259,0.943216999718548,NA,NA,NA
"1477",108.287,0.938,26.805,56.986,0.792,22.455,0.0186334630608502,0.9430410920349,NA,NA,NA
"1478",108.409,0.942,26.804,56.986,0.792,21.707,0.018012762532259,0.943005910498171,NA,NA,NA
"1479",108.508,0.942,26.805,56.992,0.789,22.455,0.0186334630608502,0.9430410920349,NA,NA,NA
"1480",108.635,0.942,26.801,56.992,0.785,22.455,0.0186334630608502,0.942900365887982,22.0274285714286,26.8037142857143,0.942995858630533
"1481",108.761,0.942,26.805,56.988,0.78,21.707,0.018012762532259,0.9430410920349,NA,NA,NA
"1482",108.853,0.946,26.802,56.992,0.775,22.455,0.0186334630608502,0.942935547424712,NA,NA,NA
"1483",108.974,0.938,26.804,56.992,0.775,20.958,0.0173912321901269,0.943005910498171,NA,NA,NA
"1484",109.08,0.938,26.804,56.99,0.776,21.707,0.018012762532259,0.943005910498171,NA,NA,NA
"1485",109.213,0.942,26.805,56.984,0.78,20.958,0.0173912321901269,0.9430410920349,20.6908571428571,26.8025,0.942953138193076
"1486",109.326,2.081,26.7995,56.989,0.8335,17.59,0.0145964201843846,0.942847593582888,NA,NA,NA
"1487",109.439,0.942,26.803,56.986,0.777,20.958,0.0173912321901269,0.942970728961441,NA,NA,NA
"1488",109.54,0.946,26.8,56.984,0.773,20.21,0.0167705316615357,0.942865184351253,NA,NA,NA
"1489",109.673,0.946,26.8,56.978,0.77,20.958,0.0173912321901269,0.942865184351253,NA,NA,NA
"1490",109.795,0.954,26.797,56.978,0.768,20.958,0.0173912321901269,0.942759639741064,19.6751071428571,26.7984285714286,0.942809899079249
"1491",109.899,0.95,26.795,56.974,0.77,20.21,0.0167705316615357,0.942689276667605,NA,NA,NA
"1492",110.016,0.954,26.791,56.97,0.769,20.21,0.0167705316615357,0.942548550520687,NA,NA,NA
"1493",110.143,2.59425,26.803,56.9875,0.82425,14.22175,0.011801400725257,0.942970728961441,NA,NA,NA
"1494",110.225,0.974,26.784,56.966,0.766,20.21,0.0167705316615357,0.94230227976358,NA,NA,NA
"1495",110.349,0.978,26.785,56.964,0.762,19.461,0.0161490013194035,0.94233746130031,18.9266785714286,26.7877142857143,0.942432954042861
"1496",110.468,0.978,26.783,56.966,0.764,19.461,0.0161490013194035,0.942267098226851,NA,NA,NA
"1497",110.592,0.982,26.785,56.966,0.778,20.21,0.0167705316615357,0.94233746130031,NA,NA,NA
"1498",110.703,0.978,26.783,56.968,0.784,18.713,0.0155283007908123,0.942267098226851,NA,NA,NA
"1499",110.828,0.986,26.782,56.968,0.79,20.21,0.0167705316615357,0.942231916690121,NA,NA,NA
"1500",110.936,0.982,26.784,56.968,0.796,19.461,0.0161490013194035,0.94230227976358,19.0870714285714,26.7833571428571,0.942279663061397
"1501",111.075,0.994,26.781,56.966,0.802,19.461,0.0161490013194035,0.942196735153392,NA,NA,NA
"1502",111.189,2.0645,26.7875,56.976,0.837,16.8415,0.0139753047490229,0.942425415142134,NA,NA,NA
"1503",111.321,1.03,26.781,56.962,0.795,18.713,0.0155283007908123,0.942196735153392,NA,NA,NA
"1504",111.426,1.034,26.78,56.964,0.789,18.713,0.0155283007908123,0.942161553616662,NA,NA,NA
"1505",111.547,2.297,26.789,56.975,0.8295,16.4675,0.0136649544847273,0.942478187447228,18.2317142857143,26.7819285714286,0.942229403723212
"1506",111.643,1.022,26.778,56.96,0.787,18.713,0.0155283007908123,0.942091190543203,NA,NA,NA
"1507",111.745,1.022,26.781,56.962,0.798,18.713,0.0155283007908123,0.942196735153392,NA,NA,NA
"1508",111.853,1.022,26.777,56.966,0.804,19.461,0.0161490013194035,0.942056009006473,NA,NA,NA
"1509",111.957,1.014,26.779,56.962,0.804,17.964,0.0149067704486802,0.942126372079932,NA,NA,NA
"1510",112.048,1.006,26.777,56.958,0.805,18.713,0.0155283007908123,0.942056009006473,18.6058571428571,26.7802857142857,0.942171605484299
"1511",112.117,0.998,26.783,56.966,0.806,18.713,0.0155283007908123,0.942267098226851,NA,NA,NA
"1512",112.227,1.006,26.783,56.968,0.799,17.964,0.0149067704486802,0.942267098226851,NA,NA,NA
"1513",112.293,0.994,26.782,56.964,0.803,18.713,0.0155283007908123,0.942231916690121,NA,NA,NA
"1514",112.374,0.986,26.784,56.962,0.803,18.713,0.0155283007908123,0.94230227976358,NA,NA,NA
"1515",112.457,2.143,26.789,56.982,0.8285,14.9705,0.0124227236140039,0.942478187447228,18.0713571428571,26.7821428571429,0.94223694262394
"1516",112.534,0.974,26.78,56.964,0.804,18.713,0.0155283007908123,0.942161553616662,NA,NA,NA
"1517",112.616,0.962,26.779,56.966,0.807,18.713,0.0155283007908123,0.942126372079932,NA,NA,NA
"1518",112.699,0.958,26.778,56.964,0.813,18.713,0.0155283007908123,0.942091190543203,NA,NA,NA
"1519",112.778,0.954,26.778,56.962,0.82,17.964,0.0149067704486802,0.942091190543203,NA,NA,NA
"1520",112.848,0.942,26.776,56.962,0.836,18.713,0.0155283007908123,0.942020827469744,17.9644285714286,26.7777142857143,0.942081138675566
"1521",112.934,0.938,26.773,56.964,0.831,17.216,0.014286069920089,0.941915282859555,NA,NA,NA
"1522",113.009,0.942,26.78,56.968,0.828,17.216,0.014286069920089,0.942161553616662,NA,NA,NA
"1523",113.099,0.942,26.78,56.97,0.822,17.216,0.014286069920089,0.942161553616662,NA,NA,NA
"1524",113.199,2.137,26.788,56.976,0.8065,13.8475,0.0114908430075762,0.942443005910498,NA,NA,NA
"1525",113.31,0.942,26.787,56.972,0.801,17.216,0.014286069920089,0.942407824373769,16.6277857142857,26.7838571428571,0.942297253829762
"1526",113.407,0.938,26.783,56.974,0.787,16.467,0.0136645395779568,0.942267098226851,NA,NA,NA
"1527",113.508,0.938,26.786,56.97,0.785,17.216,0.014286069920089,0.942372642837039,NA,NA,NA
"1528",113.626,0.934,26.783,56.962,0.777,17.216,0.014286069920089,0.942267098226851,NA,NA,NA
"1529",113.707,0.934,26.781,56.978,0.768,17.216,0.014286069920089,0.942196735153392,NA,NA,NA
"1530",113.797,0.934,26.777,56.98,0.767,17.216,0.014286069920089,0.942056009006473,17.002,26.7831428571429,0.942272124160669
"1531",113.872,0.934,26.782,56.98,0.767,17.964,0.0149067704486802,0.942231916690121,NA,NA,NA
"1532",113.959,0.942,26.785,56.982,0.771,15.719,0.0130438390493656,0.94233746130031,NA,NA,NA
"1533",114.026,0.942,26.788,56.978,0.775,16.467,0.0136645395779568,0.942443005910498,NA,NA,NA
"1534",114.105,0.942,26.784,56.964,0.781,16.467,0.0136645395779568,0.94230227976358,NA,NA,NA
"1535",114.191,0.946,26.784,56.962,0.804,15.719,0.0130438390493656,0.94230227976358,16.3604285714286,26.7835714285714,0.942287201962125
"1536",114.285,0.946,26.784,56.968,0.81,17.216,0.014286069920089,0.94230227976358,NA,NA,NA
"1537",114.357,0.942,26.781,56.97,0.814,15.719,0.0130438390493656,0.942196735153392,NA,NA,NA
"1538",114.441,0.946,26.779,56.97,0.824,17.216,0.014286069920089,0.942126372079932,NA,NA,NA
"1539",114.501,0.946,26.781,56.968,0.831,16.467,0.0136645395779568,0.942196735153392,NA,NA,NA
"1540",114.584,0.95,26.781,56.97,0.839,14.97,0.0124223087072335,0.942196735153392,16.2534285714286,26.7814285714286,0.942211812954847
"1541",114.682,0.942,26.78,56.966,0.852,15.719,0.0130438390493656,0.942161553616662,NA,NA,NA
"1542",114.77,0.942,26.785,56.966,0.853,17.216,0.014286069920089,0.94233746130031,NA,NA,NA
"1543",114.865,0.946,26.783,56.964,0.841,16.467,0.0136645395779568,0.942267098226851,NA,NA,NA
"1544",114.96,0.942,26.778,56.962,0.833,15.719,0.0130438390493656,0.942091190543203,NA,NA,NA
"1545",115.075,0.942,26.775,56.954,0.824,15.719,0.0130438390493656,0.941985645933014,15.9327142857143,26.7744285714286,0.94196554219774
"1546",115.183,0.938,26.772,56.946,0.815,15.719,0.0130438390493656,0.941880101322826,NA,NA,NA
"1547",115.277,0.946,26.769,56.948,0.809,14.97,0.0124223087072335,0.941774556712637,NA,NA,NA
"1548",115.4,0.954,26.759,56.94,0.804,15.719,0.0130438390493656,0.941422741345342,NA,NA,NA
"1549",115.489,0.958,26.76,56.94,0.798,14.222,0.0118016081786423,0.941457922882072,NA,NA,NA
"1550",115.596,0.962,26.757,56.942,0.792,15.719,0.0130438390493656,0.941352378271883,14.3822857142857,26.7613571428571,0.941505669253347
"1551",115.694,0.958,26.758,56.94,0.796,14.222,0.0118016081786423,0.941387559808612,NA,NA,NA
"1552",115.802,2.0525,26.7735,56.959,0.7995,11.602,0.00962749670149118,0.94193287362792,NA,NA,NA
"1553",115.903,0.954,26.753,56.936,0.793,14.222,0.0118016081786423,0.941211652124965,NA,NA,NA
"1554",116.033,0.954,26.752,56.938,0.797,14.222,0.0118016081786423,0.941176470588235,NA,NA,NA
"1555",116.111,0.954,26.756,56.936,0.797,14.222,0.0118016081786423,0.941317196735153,14.0614285714286,26.7563571428571,0.9413297615697
"1556",116.227,0.938,26.752,56.942,0.801,14.97,0.0124223087072335,0.941176470588235,NA,NA,NA
"1557",116.339,0.906,26.754,56.938,0.808,14.97,0.0124223087072335,0.941246833661694,NA,NA,NA
"1558",116.461,0.902,26.754,56.942,0.813,14.222,0.0118016081786423,0.941246833661694,NA,NA,NA
"1559",116.555,0.91,26.754,56.938,0.814,14.97,0.0124223087072335,0.941246833661694,NA,NA,NA
"1560",116.633,0.91,26.752,56.934,0.821,14.222,0.0118016081786423,0.941176470588235,14.3287142857143,26.7501428571429,0.941111133448595
"1561",116.743,0.91,26.748,56.934,0.837,14.222,0.0118016081786423,0.941035744441317,NA,NA,NA
"1562",116.802,0.918,26.745,56.932,0.867,14.222,0.0118016081786423,0.940930199831129,NA,NA,NA
"1563",116.884,0.918,26.744,56.922,0.882,13.473,0.0111800778365101,0.940895018294399,NA,NA,NA
"1564",116.972,0.922,26.739,56.922,0.881,14.222,0.0118016081786423,0.940719110610752,NA,NA,NA
"1565",117.065,0.918,26.732,56.904,0.87,13.473,0.0111800778365101,0.940472839853645,13.901,26.732,0.940472839853645
"1566",117.139,0.918,26.725,56.896,0.864,14.222,0.0118016081786423,0.940226569096538,NA,NA,NA
"1567",117.237,0.914,26.722,56.898,0.856,14.222,0.0118016081786423,0.94012102448635,NA,NA,NA
"1568",117.356,0.914,26.717,56.9,0.841,13.473,0.0111800778365101,0.939945116802702,NA,NA,NA
"1569",117.421,0.918,26.716,56.886,0.829,14.222,0.0118016081786423,0.939909935265972,NA,NA,NA
"1570",117.48,0.922,26.713,56.892,0.823,12.725,0.0105593773079189,0.939804390655784,13.4734285714286,26.7155714285714,0.939894857464517
"1571",117.563,0.922,26.715,56.894,0.82,12.725,0.0105593773079189,0.939874753729243,NA,NA,NA
"1572",117.621,0.918,26.713,56.9,0.821,14.222,0.0118016081786423,0.939804390655784,NA,NA,NA
"1573",117.698,0.918,26.713,56.91,0.834,12.725,0.0105593773079189,0.939804390655784,NA,NA,NA
"1574",117.779,0.918,26.716,56.902,0.843,13.473,0.0111800778365101,0.939909935265972,NA,NA,NA
"1575",117.871,0.926,26.712,56.894,0.854,13.473,0.0111800778365101,0.939769209119054,13.3662857142857,26.7095714285714,0.93968376824414
"1576",117.953,0.93,26.707,56.888,0.857,12.725,0.0105593773079189,0.939593301435407,NA,NA,NA
"1577",118.039,0.93,26.704,56.884,0.851,13.473,0.0111800778365101,0.939487756825218,NA,NA,NA
"1578",118.121,0.93,26.702,56.874,0.842,13.473,0.0111800778365101,0.939417393751759,NA,NA,NA
"1579",118.208,1.8725,26.712,56.896,0.8555,11.228,0.00931714643719556,0.939769209119054,NA,NA,NA
"1580",118.279,0.93,26.69,56.872,0.837,12.725,0.0105593773079189,0.938995215311005,12.6178571428571,26.6942857142857,0.93914599332556
"1581",118.364,0.93,26.691,56.87,0.833,12.725,0.0105593773079189,0.939030396847734,NA,NA,NA
"1582",118.465,0.93,26.683,56.852,0.826,12.725,0.0105593773079189,0.938748944553898,NA,NA,NA
"1583",118.537,0.926,26.678,56.852,0.821,11.976,0.00993784696578679,0.938573036870251,NA,NA,NA
"1584",118.637,0.926,26.681,56.868,0.815,12.725,0.0105593773079189,0.938678581480439,NA,NA,NA
"1585",118.701,0.93,26.676,56.852,0.811,12.725,0.0105593773079189,0.938502673796791,12.2437142857143,26.6798571428571,0.938638374009891
"1586",118.759,0.93,26.674,56.856,0.803,11.228,0.00931714643719556,0.938432310723332,NA,NA,NA
"1587",118.842,2.219,26.697,56.883,0.8475,11.602,0.00962749670149118,0.939241486068111,NA,NA,NA
"1588",118.916,0.926,26.67,56.854,0.805,12.725,0.0105593773079189,0.938291584576414,NA,NA,NA
"1589",119.002,0.922,26.673,56.852,0.807,11.976,0.00993784696578679,0.938397129186603,NA,NA,NA
"1590",119.096,0.93,26.666,56.846,0.804,12.725,0.0105593773079189,0.938150858429496,12.3505714285714,26.6715714285714,0.938346869848418
"1591",119.15,0.922,26.667,56.846,0.8,12.725,0.0105593773079189,0.938186039966226,NA,NA,NA
"1592",119.215,0.93,26.665,56.842,0.803,12.725,0.0105593773079189,0.938115676892767,NA,NA,NA
"1593",119.268,0.922,26.663,56.85,0.816,11.976,0.00993784696578679,0.938045313819308,NA,NA,NA
"1594",119.29,0.922,26.665,56.854,0.827,12.725,0.0105593773079189,0.938115676892767,NA,NA,NA
"1595",119.305,0.926,26.663,56.856,0.829,12.725,0.0105593773079189,0.938045313819308,12.2970714285714,26.6654285714286,0.938130754694222
"1596",119.304,0.928,26.668,56.872,0.865,11.9765,0.00993826187255724,0.938221221502955,NA,NA,NA
"1597",119.279,0.93,26.667,56.866,0.84,11.976,0.00993784696578679,0.938186039966226,NA,NA,NA
"1598",119.255,0.926,26.667,56.872,0.841,11.976,0.00993784696578679,0.938186039966226,NA,NA,NA
"1599",119.237,0.926,26.671,56.876,0.852,11.976,0.00993784696578679,0.938326766113144,NA,NA,NA
"1600",119.24,0.922,26.679,56.88,0.868,11.976,0.00993784696578679,0.93860821840698,11.8692857142857,26.6738571428571,0.938427284789514
"1601",119.249,0.926,26.678,56.882,0.876,11.228,0.00931714643719556,0.938573036870251,NA,NA,NA
"1602",119.263,0.926,26.676,56.882,0.889,11.228,0.00931714643719556,0.938502673796791,NA,NA,NA
"1603",119.283,0.926,26.679,56.884,0.898,12.725,0.0105593773079189,0.93860821840698,NA,NA,NA
"1604",119.322,0.934,26.677,56.882,0.903,12.725,0.0105593773079189,0.938537855333521,NA,NA,NA
"1605",119.341,0.93,26.675,56.878,0.908,11.228,0.00931714643719556,0.938467492260062,11.8694285714286,26.6765714285714,0.938522777532065
"1606",119.368,0.93,26.675,56.876,0.931,11.976,0.00993784696578679,0.938467492260062,NA,NA,NA
"1607",119.389,0.934,26.676,56.874,0.945,11.228,0.00931714643719556,0.938502673796791,NA,NA,NA
"1608",119.412,0.934,26.678,56.874,0.955,11.976,0.00993784696578679,0.938573036870251,NA,NA,NA
"1609",119.427,0.93,26.674,56.876,0.953,11.228,0.00931714643719556,0.938432310723332,NA,NA,NA
"1610",119.443,0.93,26.672,56.876,0.953,12.725,0.0105593773079189,0.938361947649873,11.709,26.6762142857143,0.938510212697519
"1611",119.461,2.3995,26.6935,56.889,0.955,11.602,0.00962749670149118,0.939118350689558,NA,NA,NA
"1612",119.489,0.934,26.67,56.868,0.935,11.228,0.00931714643719556,0.938291584576414,NA,NA,NA
"1613",119.515,0.93,26.67,56.864,0.931,11.976,0.00993784696578679,0.938291584576414,NA,NA,NA
"1614",119.553,0.93,26.671,56.862,0.932,11.228,0.00931714643719556,0.938326766113144,NA,NA,NA
"1615",119.589,0.934,26.67,56.866,0.928,11.228,0.00931714643719556,0.938291584576414,11.3348571428571,26.6715714285714,0.938346869848418
"1616",119.625,1.349,26.689,56.88,0.971,11.228,0.00931714643719556,0.938960033774275,NA,NA,NA
"1617",119.666,0.938,26.666,56.864,0.925,11.228,0.00931714643719556,0.938150858429496,NA,NA,NA
"1618",119.713,0.942,26.665,56.862,0.924,11.228,0.00931714643719556,0.938115676892767,NA,NA,NA
"1619",119.767,0.938,26.663,56.858,0.924,11.228,0.00931714643719556,0.938045313819308,NA,NA,NA
"1620",119.831,0.942,26.668,56.854,0.921,11.228,0.00931714643719556,0.938221221502955,11.3348571428571,26.6645714285714,0.938100599091311
"1621",119.895,0.942,26.666,56.852,0.907,11.228,0.00931714643719556,0.938150858429496,NA,NA,NA
"1622",119.958,0.942,26.662,56.85,0.897,11.228,0.00931714643719556,0.938010132282578,NA,NA,NA
"1623",120.011,0.942,26.662,56.856,0.888,11.976,0.00993784696578679,0.938010132282578,NA,NA,NA
"1624",120.029,0.938,26.662,56.858,0.878,11.228,0.00931714643719556,0.938010132282578,NA,NA,NA
"1625",120.044,0.942,26.664,56.86,0.871,11.228,0.00931714643719556,0.938080495356037,11.2278571428571,26.6644285714286,0.938095573157493
"1626",120.048,0.946,26.666,56.862,0.869,10.479,0.00869561609506344,0.938150858429496,NA,NA,NA
"1627",120.031,0.946,26.665,56.866,0.873,11.228,0.00931714643719556,0.938115676892767,NA,NA,NA
"1628",119.998,0.942,26.67,56.87,0.883,11.228,0.00931714643719556,0.938291584576414,NA,NA,NA
"1629",119.964,0.942,26.668,56.874,0.895,10.479,0.00869561609506344,0.938221221502955,NA,NA,NA
"1630",119.933,0.942,26.67,56.878,0.911,11.228,0.00931714643719556,0.938291584576414,11.014,26.6688571428571,0.938251377105866
"1631",119.908,0.95,26.668,56.88,0.932,10.479,0.00869561609506344,0.938221221502955,NA,NA,NA
"1632",119.892,0.946,26.668,56.878,0.941,11.228,0.00931714643719556,0.938221221502955,NA,NA,NA
"1633",119.887,0.942,26.673,56.87,0.94,11.228,0.00931714643719556,0.938397129186603,NA,NA,NA
"1634",119.901,1.682,26.6905,56.882,0.919,11.228,0.00931714643719556,0.93901280607937,NA,NA,NA
"1635",119.935,0.942,26.669,56.86,0.925,11.228,0.00931714643719556,0.938256403039685,11.121,26.6726428571429,0.938384564352057
"1636",119.982,0.942,26.669,56.858,0.927,11.228,0.00931714643719556,0.938256403039685,NA,NA,NA
"1637",120.03,0.946,26.67,56.858,0.928,11.228,0.00931714643719556,0.938291584576414,NA,NA,NA
"1638",120.056,0.946,26.669,56.858,0.924,10.479,0.00869561609506344,0.938256403039685,NA,NA,NA
"1639",120.105,2.977,26.687,56.876,1.351,10.105,0.00838526583076783,0.938889670700816,NA,NA,NA
"1640",120.116,0.954,26.669,56.86,0.888,11.976,0.00993784696578679,0.938256403039685,10.9604285714286,26.6711428571429,0.938331792046962
"1641",120.147,0.958,26.667,56.862,0.87,10.479,0.00869561609506344,0.938186039966226,NA,NA,NA
"1642",120.2,0.966,26.669,56.86,0.861,11.228,0.00931714643719556,0.938256403039685,NA,NA,NA
"1643",120.278,0.962,26.667,56.86,0.859,11.228,0.00931714643719556,0.938186039966226,NA,NA,NA
"1644",120.387,0.958,26.668,56.854,0.86,11.228,0.00931714643719556,0.938221221502955,NA,NA,NA
"1645",120.494,0.954,26.668,56.846,0.849,11.228,0.00931714643719556,0.938221221502955,10.8535714285714,26.6677857142857,0.938213682602228
"1646",120.6,0.954,26.668,56.85,0.837,10.479,0.00869561609506344,0.938221221502955,NA,NA,NA
"1647",120.707,2.0225,26.6705,56.859,0.8095,10.105,0.00838526583076783,0.938309175344779,NA,NA,NA
"1648",120.813,0.954,26.664,56.85,0.825,10.479,0.00869561609506344,0.938080495356037,NA,NA,NA
"1649",120.905,0.954,26.664,56.854,0.813,10.479,0.00869561609506344,0.938080495356037,NA,NA,NA
"1650",121.007,0.946,26.666,56.85,0.809,10.479,0.00869561609506344,0.938150858429496,10.6395714285714,26.6643571428571,0.938093060190583
"1651",121.099,0.942,26.663,56.846,0.808,11.228,0.00931714643719556,0.938045313819308,NA,NA,NA
"1652",121.183,0.946,26.663,56.84,0.805,10.479,0.00869561609506344,0.938045313819308,NA,NA,NA
"1653",121.32,0.942,26.66,56.836,0.805,11.228,0.00931714643719556,0.937939769209119,NA,NA,NA
"1654",121.414,0.942,26.656,56.824,0.802,11.228,0.00931714643719556,0.937799043062201,NA,NA,NA
"1655",121.555,0.938,26.646,56.826,0.795,10.479,0.00869561609506344,0.937447227694906,10.3723571428571,26.652,0.937658316915283
"1656",121.675,1.5195,26.648,56.83,0.894,8.9825,0.00745380013111054,0.937517590768365,NA,NA,NA
"1657",121.79,0.942,26.646,56.83,0.78,10.479,0.00869561609506344,0.937447227694906,NA,NA,NA
"1658",121.923,0.934,26.645,56.832,0.774,9.731,0.00807491556647221,0.937412046158176,NA,NA,NA
"1659",122.027,0.942,26.648,56.826,0.776,8.982,0.00745338522434009,0.937517590768365,NA,NA,NA
"1660",122.169,0.938,26.647,56.828,0.781,9.731,0.00807491556647221,0.937482409231635,9.73071428571428,26.6447142857143,0.937401994290539
"1661",122.264,0.93,26.643,56.82,0.78,8.982,0.00745338522434009,0.937341683084717,NA,NA,NA
"1662",122.399,0.934,26.643,56.818,0.778,10.479,0.00869561609506344,0.937341683084717,NA,NA,NA
"1663",122.494,0.938,26.641,56.822,0.775,9.731,0.00807491556647221,0.937271320011258,NA,NA,NA
"1664",122.638,0.942,26.64,56.82,0.774,8.982,0.00745338522434009,0.937236138474529,NA,NA,NA
"1665",122.405,0.634,26.64,56.818,0.766,10.479,0.00869561609506344,0.937236138474529,10.1582857142857,26.6402857142857,0.937246190342166
"1666",122.739,0.634,26.64,56.824,0.754,10.479,0.00869561609506344,0.937236138474529,NA,NA,NA
